longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,299600.0,0,0,0,0
-117.07,32.69,20.0,2192.0,406.0,1766.0,393.0,4.0921,135000.0,0,0,0,1
-118.1,33.94,34.0,1947.0,284.0,841.0,277.0,6.1814,453600.0,0,0,0,0
-115.22,33.54,18.0,1706.0,397.0,3424.0,283.0,1.625,53500.0,1,0,0,0
-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,159400.0,0,0,0,0
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0,0,0,0,0
-118.23,33.96,36.0,1062.0,270.0,1136.0,273.0,1.6597,109100.0,0,0,0,0
-117.08,32.72,32.0,2286.0,468.0,1741.0,467.0,3.0446,101900.0,0,0,0,1
-120.51,40.41,36.0,36.0,8.0,4198.0,7.0,5.5179,67500.0,1,0,0,0
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,121600.0,1,0,0,0
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,0,0,1,0
-122.29,37.81,26.0,768.0,152.0,392.0,127.0,1.7719,82500.0,0,0,1,0
-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,346800.0,0,0,1,0
-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,1.1563,118800.0,0,0,0,0
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,130800.0,1,0,0,0
-121.95,37.33,31.0,1866.0,465.0,821.0,447.0,2.3547,275900.0,0,0,0,0
-122.01,37.39,36.0,1976.0,361.0,1348.0,371.0,5.6447,252600.0,0,0,0,0
-121.44,39.0,20.0,755.0,147.0,457.0,157.0,2.4167,67000.0,1,0,0,0
-118.61,34.2,29.0,1673.0,284.0,794.0,270.0,5.5191,245800.0,0,0,0,0
-116.72,33.56,13.0,3166.0,682.0,1250.0,475.0,2.355,122900.0,1,0,0,0
-117.8,34.02,23.0,3351.0,591.0,1535.0,522.0,5.0869,230600.0,0,0,0,0
-122.42,37.73,48.0,1474.0,308.0,998.0,330.0,4.0781,250300.0,0,0,1,0
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,293500.0,0,0,0,0
-118.34,34.18,46.0,1393.0,301.0,714.0,295.0,2.8125,229900.0,0,0,0,0
-118.1,34.7,5.0,10356.0,1647.0,4562.0,1427.0,4.9806,141100.0,1,0,0,0
-118.19,33.85,30.0,3533.0,1061.0,2678.0,1033.0,2.2417,151900.0,0,0,0,1
-118.4,34.02,27.0,515.0,201.0,397.0,228.0,2.4135,184400.0,0,0,0,0
-121.97,37.79,16.0,3873.0,484.0,1451.0,501.0,6.7857,341300.0,0,0,0,0
-119.98,38.9,16.0,3109.0,572.0,885.0,334.0,3.5,134700.0,1,0,0,0
-122.37,37.94,49.0,969.0,229.0,599.0,195.0,1.3167,71600.0,0,0,1,0
-117.97,33.73,18.0,3698.0,574.0,2046.0,614.0,6.2984,269800.0,0,0,0,0
-118.08,34.09,33.0,2557.0,578.0,1715.0,530.0,2.9196,208800.0,0,0,0,0
-117.57,33.87,37.0,621.0,156.0,443.0,135.0,2.3333,122800.0,1,0,0,0
-121.63,38.04,25.0,2019.0,411.0,888.0,326.0,3.2619,183800.0,1,0,0,0
-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,251000.0,0,0,0,0
-120.96,40.28,19.0,683.0,139.0,302.0,111.0,2.5,64100.0,1,0,0,0
-119.82,36.77,41.0,1441.0,274.0,646.0,296.0,3.0568,71300.0,1,0,0,0
-121.49,38.62,8.0,15309.0,2996.0,7463.0,2885.0,3.9143,129700.0,1,0,0,0
-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,130600.0,1,0,0,0
-121.82,37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,245600.0,0,0,0,0
-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,169100.0,1,0,0,0
-117.87,33.89,19.0,1674.0,243.0,786.0,234.0,6.4218,275000.0,0,0,0,0
-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,105200.0,1,0,0,0
-121.31,38.0,35.0,2097.0,351.0,977.0,358.0,4.3958,108400.0,1,0,0,0
-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611,134600.0,0,0,0,0
-117.42,33.95,32.0,4251.0,848.0,2494.0,798.0,2.8173,110800.0,1,0,0,0
-119.34,36.32,6.0,3266.0,604.0,1769.0,580.0,3.1574,89200.0,1,0,0,0
-122.13,37.4,29.0,6027.0,1195.0,2687.0,1171.0,5.1335,461200.0,0,0,1,0
-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,139400.0,1,0,0,0
-124.14,40.58,25.0,1899.0,357.0,891.0,355.0,2.6987,92500.0,0,0,0,0
-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,500001.0,0,0,1,0
-121.96,37.99,2.0,3129.0,707.0,1606.0,698.0,2.9591,210100.0,1,0,0,0
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,76200.0,1,0,0,0
-117.84,33.84,23.0,6157.0,1129.0,2817.0,1073.0,5.0629,232600.0,0,0,0,0
-121.97,37.54,31.0,1949.0,344.0,986.0,322.0,4.6349,196200.0,0,0,0,0
-122.3,37.88,45.0,453.0,146.0,749.0,137.0,1.475,187500.0,0,0,1,0
-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,283300.0,0,0,0,0
-121.83,36.62,33.0,1771.0,398.0,1037.0,388.0,2.7708,161800.0,0,0,0,0
-121.85,36.59,42.0,891.0,203.0,525.0,212.0,3.3156,186300.0,0,0,0,0
-122.45,37.71,34.0,3131.0,669.0,2204.0,600.0,3.5536,251000.0,0,0,0,1
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0,0,0,0,0
-118.11,33.82,36.0,1742.0,340.0,857.0,341.0,4.6875,218200.0,0,0,0,0
-119.06,36.15,20.0,1282.0,273.0,852.0,247.0,1.6354,49000.0,1,0,0,0
-117.78,33.88,16.0,1800.0,238.0,871.0,234.0,6.6678,301900.0,0,0,0,0
-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,135000.0,1,0,0,0
-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,81100.0,1,0,0,0
-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625,153300.0,0,0,0,1
-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,176100.0,0,0,0,1
-122.35,37.96,35.0,1326.0,346.0,1023.0,295.0,2.0724,97700.0,0,0,1,0
-120.98,37.65,40.0,422.0,63.0,158.0,63.0,7.3841,172200.0,1,0,0,0
-117.96,33.75,14.0,2509.0,611.0,1814.0,547.0,2.7986,176100.0,0,0,0,0
-117.9,34.01,27.0,1702.0,381.0,2091.0,352.0,3.7917,131100.0,0,0,0,0
-118.48,34.03,39.0,1530.0,401.0,1074.0,375.0,3.5076,381800.0,0,0,0,0
-118.65,34.21,5.0,5429.0,665.0,2315.0,687.0,9.6465,500001.0,0,0,0,0
-117.93,33.79,36.0,2363.0,403.0,1240.0,391.0,4.0909,190800.0,0,0,0,0
-118.21,33.93,41.0,619.0,138.0,636.0,145.0,2.5083,118100.0,0,0,0,0
-122.62,38.94,13.0,524.0,129.0,215.0,90.0,1.5455,55000.0,1,0,0,0
-116.48,33.61,8.0,1294.0,272.0,457.0,199.0,2.9167,115300.0,1,0,0,0
-122.31,37.93,36.0,1526.0,256.0,696.0,263.0,3.5089,261900.0,0,0,1,0
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,92400.0,1,0,0,0
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,100900.0,0,0,0,0
-119.35,36.19,6.0,958.0,226.0,734.0,230.0,1.0349,67800.0,1,0,0,0
-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,340000.0,0,0,1,0
-115.57,32.8,33.0,1192.0,213.0,1066.0,211.0,4.5714,68600.0,1,0,0,0
-121.33,37.96,20.0,1727.0,386.0,730.0,342.0,2.5195,92600.0,1,0,0,0
-118.39,34.02,45.0,1577.0,421.0,1042.0,375.0,3.4375,314500.0,0,0,0,0
-117.93,34.08,36.0,1788.0,317.0,1139.0,320.0,4.125,185800.0,0,0,0,0
-122.3,37.53,37.0,1338.0,215.0,535.0,221.0,5.4351,376600.0,0,0,0,1
-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,410000.0,0,0,0,0
-118.24,33.85,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,193300.0,0,0,0,0
-118.28,33.99,46.0,2577.0,703.0,2446.0,687.0,1.275,98300.0,0,0,0,0
-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,73800.0,1,0,0,0
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,139600.0,0,0,0,0
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,94600.0,1,0,0,0
-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192,267400.0,0,0,0,1
-121.51,38.55,45.0,3032.0,631.0,1341.0,597.0,2.8417,137900.0,1,0,0,0
-121.0,37.68,29.0,2911.0,445.0,1170.0,460.0,4.9904,158100.0,1,0,0,0
-118.09,33.87,31.0,3498.0,728.0,2098.0,697.0,3.9837,246000.0,0,0,0,0
-121.93,37.32,51.0,2711.0,728.0,1607.0,724.0,3.0,184700.0,0,0,0,0
-122.2,37.47,40.0,2959.0,389.0,985.0,365.0,9.9025,500001.0,0,0,1,0
-122.82,38.39,22.0,1288.0,243.0,593.0,220.0,3.625,233700.0,0,0,0,0
-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,52300.0,1,0,0,0
-118.09,33.9,37.0,1147.0,258.0,742.0,242.0,4.0461,153500.0,0,0,0,0
-118.3,33.97,46.0,1425.0,317.0,1140.0,304.0,3.375,98500.0,0,0,0,0
-119.43,36.55,27.0,1621.0,323.0,882.0,324.0,2.75,93500.0,1,0,0,0
-117.76,34.05,36.0,3839.0,1004.0,4711.0,942.0,2.3859,116200.0,1,0,0,0
-122.26,37.83,52.0,1443.0,311.0,660.0,292.0,3.0125,184400.0,0,0,1,0
-121.03,37.55,32.0,946.0,198.0,624.0,173.0,1.9728,97900.0,1,0,0,0
-122.3,37.92,33.0,1615.0,271.0,710.0,285.0,4.0804,239000.0,0,0,1,0
-120.38,36.75,25.0,1689.0,495.0,1745.0,457.0,1.9056,60000.0,1,0,0,0
-118.2,33.8,52.0,1786.0,445.0,1090.0,430.0,2.8988,194900.0,0,0,0,1
-114.68,33.49,20.0,1491.0,360.0,1135.0,303.0,1.6395,44400.0,1,0,0,0
-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045,93800.0,0,0,1,0
-122.1,37.37,40.0,2224.0,354.0,929.0,345.0,8.1064,500001.0,0,0,1,0
-120.96,37.65,34.0,1700.0,325.0,972.0,326.0,2.4485,95500.0,1,0,0,0
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,227800.0,0,0,0,0
-117.89,34.07,35.0,834.0,137.0,392.0,123.0,4.5179,218800.0,0,0,0,0
-117.39,34.07,26.0,1387.0,277.0,664.0,239.0,3.0278,96800.0,1,0,0,0
-117.13,32.97,10.0,3486.0,469.0,1700.0,483.0,6.4696,249500.0,0,0,0,0
-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,100800.0,1,0,0,0
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,147500.0,0,0,0,0
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,0,0,1,0
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,150300.0,0,0,0,0
-121.96,37.76,8.0,3865.0,463.0,1548.0,432.0,9.7037,425100.0,0,0,0,0
-116.51,33.84,16.0,980.0,193.0,454.0,185.0,4.0729,100000.0,1,0,0,0
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,103600.0,1,0,0,0
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,500001.0,0,0,0,1
-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,153900.0,0,0,0,0
-121.76,37.7,9.0,3980.0,736.0,1705.0,679.0,5.7068,256700.0,1,0,0,0
-118.3,33.98,52.0,1371.0,315.0,986.0,277.0,2.9432,94000.0,0,0,0,0
-117.31,33.17,7.0,2349.0,312.0,809.0,282.0,5.552,283900.0,0,0,0,1
-117.86,33.62,23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0,0,0,0,0
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,290000.0,0,0,0,0
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,154800.0,1,0,0,0
-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,56000.0,1,0,0,0
-118.33,34.01,43.0,2227.0,564.0,956.0,472.0,2.0217,187500.0,0,0,0,0
-122.4,37.62,44.0,1619.0,362.0,1064.0,335.0,4.0238,224200.0,0,0,0,1
-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,6.1007,340900.0,0,0,0,0
-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,3.4838,112500.0,1,0,0,0
-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,234000.0,1,0,0,0
-117.14,32.71,52.0,979.0,314.0,975.0,297.0,1.2375,100000.0,0,0,0,1
-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,153800.0,0,0,0,0
-118.02,33.91,35.0,2182.0,390.0,1248.0,399.0,5.4236,216700.0,0,0,0,0
-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,6.5138,311500.0,1,0,0,0
-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375,127200.0,0,0,0,0
-118.23,33.94,35.0,1090.0,267.0,1339.0,263.0,2.1607,97600.0,0,0,0,0
-118.75,34.27,25.0,3371.0,502.0,1717.0,506.0,6.1253,225000.0,0,0,0,0
-117.32,33.12,25.0,2670.0,527.0,936.0,461.0,2.7717,354000.0,0,0,0,1
-117.33,34.14,29.0,1646.0,391.0,1296.0,351.0,1.9423,69700.0,1,0,0,0
-117.96,33.94,34.0,2228.0,399.0,1159.0,378.0,4.8906,228900.0,0,0,0,0
-118.91,35.37,32.0,4121.0,755.0,2590.0,721.0,3.3462,67600.0,1,0,0,0
-117.16,32.8,22.0,2259.0,634.0,1213.0,601.0,2.5,177800.0,0,0,0,1
-117.28,34.41,14.0,2105.0,396.0,960.0,396.0,2.9934,118200.0,1,0,0,0
-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.2067,69600.0,1,0,0,0
-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,55900.0,1,0,0,0
-119.49,34.39,17.0,4617.0,982.0,2303.0,923.0,3.9224,230600.0,0,0,0,1
-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,202200.0,0,0,0,0
-118.3,34.05,39.0,993.0,506.0,1765.0,464.0,1.2786,121900.0,0,0,0,0
-119.86,36.45,19.0,2439.0,462.0,1416.0,469.0,2.4474,75600.0,1,0,0,0
-118.22,33.9,38.0,796.0,159.0,679.0,167.0,3.6607,110400.0,0,0,0,0
-121.7,37.98,9.0,3079.0,519.0,1562.0,512.0,5.1041,172900.0,1,0,0,0
-121.25,38.68,13.0,503.0,70.0,267.0,77.0,6.1943,276100.0,1,0,0,0
-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,371800.0,0,0,0,1
-122.17,39.94,32.0,2352.0,477.0,1316.0,447.0,2.2292,57400.0,1,0,0,0
-117.98,33.81,28.0,3528.0,816.0,2304.0,764.0,2.582,181800.0,0,0,0,0
-119.05,36.09,9.0,3297.0,568.0,1749.0,568.0,4.0217,99200.0,1,0,0,0
-121.32,37.67,21.0,1494.0,271.0,781.0,255.0,4.3015,250000.0,1,0,0,0
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,91700.0,1,0,0,0
-121.85,37.68,4.0,4719.0,741.0,1895.0,742.0,6.8132,282500.0,1,0,0,0
-120.84,37.51,8.0,1191.0,242.0,688.0,260.0,2.7243,138400.0,1,0,0,0
-118.14,34.17,34.0,2384.0,604.0,2073.0,540.0,2.3062,158000.0,0,0,0,0
-117.17,34.03,33.0,4583.0,648.0,1760.0,638.0,6.3308,230600.0,1,0,0,0
-119.31,36.33,46.0,1636.0,338.0,772.0,332.0,2.425,84900.0,1,0,0,0
-120.16,39.14,21.0,2484.0,460.0,309.0,144.0,3.9722,127800.0,1,0,0,0
-118.39,33.89,38.0,1851.0,332.0,750.0,314.0,7.3356,422700.0,0,0,0,0
-118.0,33.82,24.0,3002.0,644.0,1495.0,634.0,3.1087,202800.0,0,0,0,0
-118.11,34.15,26.0,2193.0,558.0,1186.0,559.0,3.6474,184100.0,0,0,0,0
-117.97,33.92,24.0,2017.0,416.0,900.0,436.0,3.0,251400.0,0,0,0,0
-118.04,33.76,25.0,4061.0,545.0,1623.0,527.0,7.1572,294900.0,0,0,0,0
-122.27,37.24,30.0,2762.0,593.0,1581.0,502.0,5.1002,319400.0,0,0,0,1
-122.47,37.78,51.0,1485.0,386.0,880.0,385.0,2.7431,307100.0,0,0,1,0
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881,79800.0,1,0,0,0
-120.46,37.29,30.0,2972.0,635.0,1940.0,590.0,2.3594,72300.0,1,0,0,0
-117.49,34.05,20.0,1483.0,249.0,660.0,194.0,3.9464,207700.0,1,0,0,0
-122.25,37.82,32.0,3809.0,1098.0,1806.0,1022.0,2.6429,218500.0,0,0,1,0
-118.34,34.86,11.0,7353.0,1482.0,3571.0,1308.0,2.8097,130000.0,1,0,0,0
-121.23,37.87,49.0,98.0,24.0,59.0,26.0,3.65,162500.0,1,0,0,0
-118.92,36.04,28.0,1148.0,233.0,521.0,212.0,2.9208,98500.0,1,0,0,0
-117.05,33.05,6.0,7916.0,1293.0,2741.0,1204.0,5.6436,278600.0,0,0,0,0
-122.43,37.78,24.0,2037.0,696.0,1371.0,585.0,0.9355,112500.0,0,0,1,0
-118.35,34.1,20.0,2745.0,782.0,1161.0,739.0,3.9044,436400.0,0,0,0,0
-119.8,36.83,17.0,1560.0,261.0,709.0,258.0,4.3315,95800.0,1,0,0,0
-121.59,39.15,5.0,1922.0,489.0,938.0,439.0,2.0474,61300.0,1,0,0,0
-121.54,38.58,30.0,4648.0,1252.0,2524.0,1089.0,1.3177,74300.0,1,0,0,0
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3.1801,149300.0,1,0,0,0
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0,1,0,0,0
-117.4,34.0,24.0,2316.0,599.0,1829.0,532.0,1.6955,86800.0,1,0,0,0
-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725,123500.0,0,0,0,1
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,156300.0,1,0,0,0
-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,262100.0,0,0,0,0
-122.39,37.76,52.0,157.0,28.0,88.0,27.0,3.675,162500.0,0,0,1,0
-118.62,34.2,29.0,2421.0,402.0,1120.0,388.0,5.0309,244800.0,0,0,0,0
-118.14,34.11,52.0,2742.0,422.0,1153.0,414.0,8.1124,500001.0,0,0,0,0
-121.81,37.25,25.0,4096.0,623.0,2128.0,618.0,6.2957,251800.0,0,0,0,0
-117.99,33.88,15.0,2298.0,567.0,1261.0,527.0,4.2422,159400.0,0,0,0,0
-122.69,38.44,35.0,1356.0,241.0,620.0,216.0,3.5521,168300.0,0,0,0,0
-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345,231000.0,0,0,0,0
-122.25,37.87,42.0,1756.0,465.0,2184.0,422.0,2.5562,371400.0,0,0,1,0
-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,225800.0,0,0,0,0
-118.41,34.27,38.0,858.0,203.0,1250.0,204.0,2.9219,137900.0,0,0,0,0
-118.39,34.22,35.0,1790.0,334.0,1277.0,345.0,5.0818,186800.0,0,0,0,0
-121.63,39.1,22.0,3585.0,548.0,1757.0,577.0,4.174,100100.0,1,0,0,0
-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,144100.0,0,0,1,0
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,49100.0,1,0,0,0
-121.3,38.67,15.0,4018.0,850.0,2070.0,814.0,3.0733,119800.0,1,0,0,0
-118.25,34.01,43.0,1429.0,386.0,1412.0,354.0,1.3287,107200.0,0,0,0,0
-119.71,34.44,41.0,2220.0,367.0,927.0,355.0,5.3184,376000.0,0,0,0,0
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,62500.0,1,0,0,0
-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,0,0,0,0
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,101600.0,1,0,0,0
-117.62,33.42,27.0,1005.0,266.0,460.0,243.0,3.1029,190600.0,0,0,0,1
-118.12,33.9,38.0,1222.0,282.0,756.0,256.0,4.125,173900.0,0,0,0,0
-117.9,34.11,37.0,1286.0,255.0,1047.0,249.0,4.2019,140100.0,0,0,0,0
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,150900.0,1,0,0,0
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,129800.0,0,0,0,0
-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216,86400.0,0,0,0,1
-122.15,37.69,36.0,1545.0,273.0,863.0,267.0,4.0109,192900.0,0,0,1,0
-121.94,38.37,14.0,1156.0,216.0,574.0,227.0,3.2396,143800.0,1,0,0,0
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,0,0,1,0
-117.79,33.7,6.0,1593.0,371.0,832.0,379.0,4.4286,239500.0,0,0,0,0
-118.0,33.76,26.0,1876.0,455.0,1499.0,436.0,2.925,176000.0,0,0,0,0
-122.9,39.17,45.0,1314.0,277.0,649.0,232.0,2.575,73600.0,1,0,0,0
-118.27,33.92,34.0,1178.0,260.0,1166.0,244.0,1.9185,93300.0,0,0,0,0
-118.37,33.92,39.0,1073.0,206.0,556.0,204.0,4.8611,245600.0,0,0,0,0
-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,55000.0,0,0,0,0
-124.08,40.86,18.0,1287.0,484.0,805.0,502.0,1.1157,150000.0,0,0,0,1
-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,500001.0,0,0,1,0
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,213200.0,0,0,0,0
-118.36,34.05,47.0,1424.0,300.0,632.0,278.0,4.0625,295200.0,0,0,0,0
-121.24,38.79,15.0,2615.0,485.0,1063.0,428.0,3.7904,173200.0,1,0,0,0
-118.27,33.79,31.0,1535.0,369.0,1291.0,340.0,2.9375,174000.0,0,0,0,0
-118.94,35.37,37.0,1667.0,362.0,971.0,335.0,2.875,57400.0,1,0,0,0
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,109600.0,0,0,0,0
-117.6,33.85,9.0,6538.0,955.0,2928.0,892.0,5.3006,221400.0,0,0,0,0
-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,204600.0,0,0,0,0
-122.32,37.55,46.0,1437.0,266.0,607.0,263.0,4.8068,369700.0,0,0,0,1
-121.54,38.49,6.0,9104.0,1535.0,3759.0,1481.0,5.1442,174500.0,1,0,0,0
-117.8,34.03,25.0,4240.0,643.0,1885.0,637.0,6.2384,247600.0,0,0,0,0
-117.05,32.73,27.0,3184.0,588.0,1763.0,571.0,3.5529,133900.0,0,0,0,1
-117.87,33.83,27.0,2287.0,435.0,1140.0,351.0,5.6163,231000.0,0,0,0,0
-118.35,34.27,32.0,604.0,108.0,314.0,113.0,6.2037,205400.0,0,0,0,0
-117.08,32.64,43.0,1005.0,230.0,548.0,252.0,1.8672,145800.0,0,0,0,1
-122.31,37.54,49.0,1340.0,281.0,660.0,284.0,4.163,393800.0,0,0,0,1
-118.39,33.96,45.0,1361.0,252.0,581.0,263.0,5.8143,340700.0,0,0,0,0
-122.7,38.66,43.0,1384.0,284.0,582.0,224.0,3.9063,210000.0,0,0,0,0
-119.45,36.6,42.0,510.0,88.0,247.0,99.0,2.5,73000.0,1,0,0,0
-119.45,37.21,17.0,3538.0,726.0,1603.0,629.0,2.9449,95600.0,1,0,0,0
-117.9,34.12,33.0,1555.0,361.0,1571.0,386.0,4.0529,138200.0,0,0,0,0
-118.19,34.12,46.0,3387.0,820.0,2833.0,813.0,2.987,176900.0,0,0,0,0
-118.26,33.99,47.0,1865.0,465.0,1916.0,438.0,1.8242,95000.0,0,0,0,0
-117.33,34.08,35.0,2240.0,423.0,1394.0,396.0,3.1799,86700.0,1,0,0,0
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,68300.0,1,0,0,0
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,112500.0,0,0,0,1
-118.75,34.27,24.0,3241.0,461.0,1567.0,446.0,5.5983,233300.0,0,0,0,0
-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,356000.0,0,0,1,0
-117.28,33.2,11.0,1472.0,261.0,1012.0,285.0,4.21,175600.0,0,0,0,1
-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,213000.0,0,0,0,0
-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,3.1776,172600.0,0,0,0,0
-118.54,34.28,18.0,5481.0,780.0,2477.0,764.0,6.7248,377200.0,0,0,0,0
-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019,130500.0,1,0,0,0
-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,4.4375,193500.0,0,0,1,0
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,500001.0,0,0,0,0
-118.4,33.99,36.0,1225.0,213.0,591.0,227.0,5.4663,326700.0,0,0,0,0
-117.12,32.58,34.0,2003.0,466.0,1226.0,443.0,3.0613,136700.0,0,0,0,1
-117.32,34.1,42.0,801.0,176.0,711.0,183.0,1.8681,59700.0,1,0,0,0
-118.3,34.17,30.0,48.0,14.0,74.0,16.0,5.0056,162500.0,0,0,0,0
-119.34,36.31,14.0,1635.0,422.0,870.0,399.0,2.7,88900.0,1,0,0,0
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,158500.0,1,0,0,0
-119.67,34.43,39.0,1467.0,381.0,1404.0,374.0,2.3681,241400.0,0,0,0,0
-117.33,33.23,15.0,1905.0,416.0,1258.0,388.0,3.33,127900.0,0,0,0,1
-118.12,34.05,32.0,3775.0,786.0,2416.0,792.0,3.6625,247600.0,0,0,0,0
-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2.3712,127900.0,1,0,0,0
-119.33,35.6,32.0,2703.0,683.0,2682.0,675.0,1.4619,60500.0,1,0,0,0
-119.57,36.1,16.0,1461.0,400.0,1201.0,384.0,1.5727,54800.0,1,0,0,0
-119.26,34.28,41.0,1835.0,311.0,683.0,308.0,4.8977,358200.0,0,0,0,1
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,220800.0,0,0,0,0
-118.12,33.99,27.0,2316.0,559.0,2012.0,544.0,2.8155,176800.0,0,0,0,0
